Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,north_link,north_Ereservoir,north_irrigation,north_urban,north_others,east_abstraction,east_link,east_Ereservoir,east_irrigation,east_urban,east_others,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1983-06-01T00:00:00,309791488.89666665,17652181.83,30072985.92,5404131.36,3598286.8248333335,5447000000.0,5260555.839835386,0.0,0.0,304530933.05683124,304530933.05683124,303088714.8868312,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,327018660.80683124,1491264.0,1000000.0,611712.0,495936.0,383616.0,7233999999.999948,2015704.13301903,236908000.0,86603692.67381223,323511692.6738122,1299999999.999997,707159.999999999,309052800.0,14234520.032812238,323287320.03281224,3700000000.0,192560.0,67035990.85764551,259200000.00000006,326235990.8576456,0.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,0.0,1900800.0,122688.0,529632.0,57024.0,803534.23,0.0,1728000.0,864.0,415584.0,1728.0,26129.18,323058028.49764556
1983-07-01T00:00:00,266133329.08709678,15662544.156774195,28896272.361290324,4817615.922580645,3207761.385774194,5447000000.0,5858859.40101838,0.0,0.0,260274469.6860784,260274469.6860784,275937013.8428526,0.0,30000000.0,0.0,0.0,0.0,304833286.2041429,0.0,1000000.0,0.0,0.0,0.0,7233999999.999948,2452844.788372636,236908000.0,65472441.41577031,302380441.4157703,1299999999.999997,860519.9999999988,301831777.33735096,0.0,301831777.33735096,3700000000.0,234320.0,45148162.72312516,259200000.0,304348162.72312516,0.0,0.0,0.0,3976128.001,398304.0,2348298.95,0.0,0.0,0.0,529632.0,57024.0,803534.23,0.0,0.0,0.0,0.0,1728.0,26129.18,301170200.36312515
1983-08-01T00:00:00,224383677.3967742,15323072.459677419,23402543.69032258,4595080.877419354,3059588.6514193546,5447000000.0,6716804.130261919,0.0,0.0,217666873.26651227,217666873.26651227,232989945.7261897,0.0,30000000.0,0.0,0.0,0.0,256392489.41651228,0.0,1000000.0,0.0,0.0,0.0,7233999999.999948,3151055.5573400557,236908000.0,16333433.859172229,253241433.85917222,1299999999.999997,1105469.9999999986,256731044.73659158,0.0,256731044.73659158,3700000000.0,301020.0,0.0,259034285.38801092,259034285.38801092,0.0,0.0,0.0,0.0,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,0.0,0.0,0.0,0.0,0.0,26129.18,255856323.02801093
1983-09-01T00:00:00,201569617.12,15235153.090666668,27795879.36,4668605.28,3108544.139433333,5447000000.0,7303818.945007498,0.0,0.0,194265798.1749925,194265798.1749925,209500951.26565918,0.0,30000000.0,0.0,0.0,0.0,237296830.62565917,0.0,1000000.0,0.0,0.0,0.0,7233999999.999948,3588196.212693572,233708634.4129656,0.0,233708634.4129656,1299999999.999997,1258829.9999999984,237118409.6929656,0.0,237118409.6929656,3700000000.0,342780.0,0.0,239428845.83239892,239428845.83239892,0.0,0.0,0.0,0.0,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,0.0,0.0,0.0,0.0,0.0,26129.18,236250883.47239894
1983-10-01T00:00:00,240323109.47741935,15453209.69451613,28851246.81290323,4800064.180645161,3196074.734032258,5447000000.0,7010311.537634709,0.0,0.0,233312797.93978465,233312797.93978465,248766007.63430077,0.0,30000000.0,0.0,0.0,0.0,277617254.447204,0.0,1000000.0,0.0,0.0,0.0,7233999999.999948,3891766.112244636,236908000.0,36817488.33495936,273725488.3349594,1299999999.999997,1365329.9999999981,272654462.51460457,0.0,272654462.51460457,3700000000.0,371780.0,15821701.248636782,259200000.00000006,275021701.24863684,0.0,0.0,0.0,3976128.001,398304.0,2348298.95,0.0,0.0,0.0,529632.0,57024.0,803534.23,0.0,0.0,0.0,0.0,1728.0,26129.18,271843738.8886368
1983-11-01T00:00:00,411709948.4166667,23160277.469666667,26814535.2,6760978.5600000005,4501729.964266667,5447000000.0,4221991.167593206,23254261.249073505,23254261.249073505,368000000.0,391254261.2490735,395320138.71874017,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,415991633.91874015,1491264.0,1000000.0,611712.0,495936.0,383616.0,7233999999.999948,3151055.5573400855,236908000.0,174441314.36140007,411349314.36140007,1299999999.999997,1105469.9999999986,309052799.99999994,103030678.92040016,412083478.9204001,3700000000.0,301020.0,156627132.8846668,259199999.99999994,415827132.88466674,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,412649170.5246667
1983-12-01T00:00:00,682511804.3967742,38746586.437419355,11483227.50967742,11131704.232258065,7411933.945967741,5447000000.0,3634976.352847627,294643132.04392654,294643132.04392654,368000000.0,662643132.0439265,682295318.4813459,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,687635505.9910233,1491264.0,1000000.0,611712.0,495936.0,383616.0,7233999999.999948,3029627.597519636,236908000.0,446206614.39350367,683114614.3935037,1299999999.999997,1062869.9999999986,309052799.99999994,379209304.62476176,688262104.6247617,3700000000.0,289420.0,435727562.5707295,259200000.0,694927562.5707295,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,691749600.2107295
1984-01-01T00:00:00,647487161.9161291,37702363.865161285,12184543.277419355,11326366.21935484,7541547.683451613,5447000000.0,4380033.6177170165,258873432.29841208,258873432.29841208,368000000.0,626873432.2984121,645481396.1635734,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,651522899.4409927,1491264.0,1000000.0,611712.0,495936.0,383616.0,7233999999.999948,2792843.0758697987,236908000.0,410330792.3651229,647238792.3651229,1299999999.999997,979799.9999999986,309052799.99999994,343611214.5834778,652664014.5834777,3700000000.0,266800.0,400281706.2669294,259200000.0,659481706.2669294,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,656303743.9069294
1984-02-01T00:00:00,303073990.31724143,15857434.893103447,30335171.089655172,4972355.751724138,3310793.3536551725,5447000000.0,3928483.760220417,0.0,0.0,299145506.557021,299145506.557021,295908541.45012444,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,320100672.5397796,1491264.0,1000000.0,611712.0,495936.0,383616.0,7233999999.999948,2173560.4807855487,236908000.0,79527848.05899404,316435848.05899405,1299999999.999997,762539.999999999,309052800.00000006,6671519.809718132,315724319.8097182,3700000000.0,207640.0,59170417.16337335,259200000.0,318370417.16337335,0.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,0.0,1900800.0,122688.0,529632.0,57024.0,803534.23,0.0,1728000.0,864.0,415584.0,1728.0,26129.18,315192454.80337334
1984-03-01T00:00:00,269324987.4516129,14679288.48935484,31011919.89677419,4759773.909677419,3169247.859935484,5447000000.0,3005064.3016398703,0.0,0.0,266319923.149973,266319923.149973,279968438.0601599,0.0,30000000.0,0.0,0.0,0.0,310980357.9569341,0.0,1000000.0,0.0,0.0,0.0,7233999999.999948,1614991.8656116128,236908000.0,72457366.0913225,309365366.0913225,1299999999.999997,566579.9999999993,309052799.99999994,0.0,309052799.99999994,3700000000.0,154280.0,52410711.8599354,259200000.0,311610711.8599354,0.0,0.0,0.0,3976128.001,398304.0,2348298.95,0.0,1030773.5791678727,0.0,529632.0,57024.0,803534.23,0.0,0.0,0.0,0.0,1728.0,26129.18,308432749.4999354
