Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,east_abstraction,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
2015-03-01T00:00:00,164891845.89354837,8753632.762,1952024.0516129034,2653002.580645161,1766475.238387097,5446999999.9999695,3005064.30163986,0.0,0.0,161886781.5919085,161886781.5919085,170640414.3539085,172592438.40552142,7233999999.999914,1614991.865611659,170977446.53990975,0.0,170977446.53990975,1299999999.9999971,566579.9999999993,173063869.12055492,0.0,173063869.12055492,3700000000.0,154280.0,0.0,174125117.47894204,174125117.47894204,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,170279783.02284205
2015-04-01T00:00:00,162119263.11,8753632.762,1130313.6,2450192.4,1631436.1075333334,5446999999.9999695,4899315.9538380895,0.0,0.0,157219947.15616193,157219947.15616193,165973579.91816193,167103893.51816192,7233999999.999914,2094632.3069023394,165009261.21125957,0.0,165009261.21125957,1299999999.9999971,734849.9999999991,166724603.61125958,0.0,166724603.61125958,3700000000.0,200100.0,0.0,167604992.83879292,167604992.83879292,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,163759658.38269293
2015-05-01T00:00:00,141852089.68387097,86400.0,970967.3806451613,2439226.683870968,1624134.695064516,5446999999.9999695,5678239.458019721,0.0,0.0,136173850.22585124,136173850.22585124,136260250.22585127,137231217.60649642,7233999999.999914,2173560.4807856157,135057657.12571082,0.0,135057657.12571082,1299999999.9999971,762539.999999999,136734343.8095818,0.0,136734343.8095818,3700000000.0,207640.0,0.0,137599891.6246463,137599891.6246463,0.0,-2.9802322387695312e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,133754557.1685463
2015-06-01T00:00:00,102349941.11666666,6871338.173466667,86400.0,2067179.4,1376410.7317,5446999999.9999695,5260555.839835367,0.0,0.0,97089385.2768313,97089385.2768313,103960723.45029795,104047123.45029795,7233999999.999914,2015704.1330190625,102031419.31727889,0.0,102031419.31727889,1299999999.9999971,707159.999999999,103391438.7172789,0.0,103391438.7172789,3700000000.0,192560.0,0.0,104024342.56897889,104024342.56897889,0.0,1.4901161193847656e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,100179008.11287889
2015-07-01T00:00:00,87845308.11870967,6706751.331806452,86400.0,1992338.2219354839,1326578.481516129,5446999999.9999695,5858859.401018361,0.0,0.0,81986448.7176913,81986448.7176913,88693200.04949775,88779600.04949775,7233999999.999914,2452844.7883725944,86326755.26112516,0.0,86326755.26112516,1299999999.9999971,860519.9999999988,87458573.48306064,0.0,87458573.48306064,3700000000.0,234320.0,0.0,87999885.08457676,87999885.08457676,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,84154550.62847675
2015-08-01T00:00:00,80089325.04774193,6939634.732387097,86400.0,1898125.0141935484,1263847.5592903225,5446999999.9999695,6716804.130261896,0.0,0.0,73372520.91748004,73372520.91748004,80312155.64986713,80398555.64986713,7233999999.999914,3151055.5573400413,77247500.09252709,0.0,77247500.09252709,1299999999.9999971,1105469.9999999986,78040155.10672064,0.0,78040155.10672064,3700000000.0,301020.0,0.0,78452035.78601095,78452035.78601095,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,74606701.32991095
2015-09-01T00:00:00,82359431.424,7083442.201133334,86400.0,1815378.48,1208751.6070333335,5446999999.9999695,7303818.945007473,0.0,0.0,75055612.47899252,75055612.47899252,82139054.68012586,82225454.68012586,7233999999.999914,3588196.2126935725,78637258.46743229,0.0,78637258.46743229,1299999999.9999971,1258829.9999999984,79193806.9474323,0.0,79193806.9474323,3700000000.0,342780.0,0.0,79508831.67446561,79508831.67446561,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,75663497.21836561
2015-10-01T00:00:00,83871026.29161291,7155777.5722580645,86400.0,1823656.2967741936,1214263.3087096775,5446999999.9999695,7010311.537634685,0.0,0.0,76860714.75397822,76860714.75397822,84016492.3262363,84102892.3262363,7233999999.999914,3891766.112244636,80211126.21399166,0.0,80211126.21399166,1299999999.9999971,1365329.9999999981,80669452.51076585,0.0,80669452.51076585,3700000000.0,371780.0,0.0,80960988.93947552,80960988.93947552,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,77115654.48337552
2015-11-01T00:00:00,100377256.32,7438972.279766667,86400.0,1906858.656,1269662.7673,5446999999.9999695,4221991.167593192,0.0,0.0,96155265.1524068,96155265.1524068,103594237.43217346,103680637.43217346,7233999999.999914,3151055.5573400413,100529581.87483342,0.0,100529581.87483342,1299999999.9999971,1105469.9999999986,101330970.53083342,0.0,101330970.53083342,3700000000.0,301020.0,0.0,101748666.41813341,101748666.41813341,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,97903331.9620334
2015-12-01T00:00:00,146429511.51935485,7424974.676612903,86400.0,1910674.126451613,1272203.2600967742,5446999999.9999695,3634976.352847615,0.0,0.0,142794535.16650724,142794535.16650724,150219509.84312013,150305909.84312013,7233999999.999914,3029627.5975196157,147276282.24560052,0.0,147276282.24560052,1299999999.9999971,1062869.9999999986,148124086.37205213,0.0,148124086.37205213,3700000000.0,289420.0,0.0,148555922.75214893,148555922.75214893,0.0,2.9802322387695312e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,144710588.29604894
