Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,north_link,north_Ereservoir,north_irrigation,north_urban,north_others,east_abstraction,east_link,east_Ereservoir,east_irrigation,east_urban,east_others,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1981-07-01T00:00:00,201697296.05483872,15057493.53483871,18706281.44516129,4722783.561290323,3144618.2061935486,5447000000.0,7966081.556499639,0.0,0.0,281139013.36125046,281139013.36125046,273092282.8960892,7305119.999999985,30000000.0,4502304.0,1626912.0,1175904.0,283491912.82125044,1825632.0,1000000.0,723168.0,606528.0,495936.0,8075594061.731749,3280036.4534195233,237900000.0,127185682.6797097,365085682.6797097,1353000000.0,973640.0,362880000.0,0.0,362880000.0,3800000000.0,242400.0,105229180.44619358,260000000.0,365229180.4461936,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,0.0,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,361383845.9900936
1981-08-01T00:00:00,187536176.6516129,13859322.331612902,5415869.729032258,4273335.638709677,2845357.8012903226,5447000000.0,6716804.130261919,0.0,0.0,161435869.481351,161435869.481351,173204311.8129639,5678208.0,30000000.0,4502304.0,0.0,1175904.0,172940928.10199615,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3414000.5423564976,196675123.0993735,0.0,196675123.0993735,1300000000.0,1250790.0,200904489.517438,0.0,200904489.517438,3700000000.0,311400.0,0.0,206662162.89034122,206662162.89034122,19382457.6,0.0,0.0,0.0,0.0,2841441.73,0.0,0.0,0.0,0.0,0.0,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,202816828.43424124
1981-09-01T00:00:00,171182163.44666666,13302355.602666667,14818055.04,4276938.24,2847756.5575666665,5447000000.0,7303818.945007498,0.0,0.0,144494841.46165916,144494841.46165916,155706317.06432584,5678208.0,30000000.0,4502304.0,0.0,1175904.0,164845118.66432583,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3588196.2126936032,161256922.45163223,0.0,161256922.4516322,1300000000.0,1258830.0,163772174.05163223,0.0,163772174.05163223,3700000000.0,342780.0,0.0,166275059.7291989,166275059.7291989,19382457.6,0.0,0.0,0.0,0.0,2841441.73,0.0,0.0,0.0,0.0,0.0,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,162429725.2730989
1981-10-01T00:00:00,217987116.37741935,13820998.380967742,10978634.787096774,4348353.832258065,2895307.9155161288,5447000000.0,7010311.537634709,0.0,0.0,191593301.79978466,191593301.79978466,203323420.1807524,5678208.0,30000000.0,4502304.0,0.0,1175904.0,208622801.52784917,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3891766.1122446684,204731035.41560447,0.0,204731035.41560447,1300000000.0,1365330.0,207211202.60786253,0.0,207211202.60786253,3700000000.0,371780.0,0.0,209732639.64337867,209732639.64337867,19382457.6,0.0,0.0,0.0,0.0,2841441.73,0.0,0.0,0.0,0.0,0.0,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,205887305.1872787
1981-11-01T00:00:00,455647254.93333334,18117415.015,23766841.44,5655953.52,3765960.091766666,7360474748.172206,4221991.167593206,0.0,0.0,367999999.99999994,367999999.99999994,363013191.0149999,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,378473380.9349999,1825632.0,1000000.0,723168.0,606528.0,495936.0,9072186519.699795,3151055.5573400673,236908000.00000003,75315809.38766667,312223809.3876667,1353000000.0,1105470.0,309052800.0,0.0,309052800.0,3800000000.0,301020.0,49431368.99843335,259200000.0,308631368.99843335,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,304786034.54233336
1981-12-01T00:00:00,701445675.4387096,36834097.756774195,7586215.432258065,11139654.425806452,7417227.502774193,16952255154.26239,4390632.1145100705,0.0,0.0,368000000.0,368000000.0,381729873.7567742,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,381009437.6690322,1825632.0,1000000.0,723168.0,606528.0,495936.0,9590019839.59122,3581743.2121797525,237900000.0,120997761.81519353,358897761.81519353,1353000000.0,1202590.0,362880000.0,0.0,362880000.0,3800000000.0,299400.0,109444789.74277419,260000000.0,369444789.7427742,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,365599455.2866742
1982-01-01T00:00:00,750936962.2354839,47563133.506774195,86400.0,14307612.851612905,9526580.941193547,27916144416.069756,9620342.920407543,0.0,0.0,368000000.0,368000000.0,392458909.5067742,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,384238657.98677415,1825632.0,1000000.0,723168.0,606528.0,495936.0,10313439540.686506,3441093.2072165674,237900000.0,117735813.38938707,355635813.3893871,1353000000.0,1108600.0,362880000.0,0.0,362880000.0,3800000000.0,276000.0,111577543.18119353,260000000.0,371577543.18119353,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,367732208.72509354
1982-02-01T00:00:00,912191244.0607144,52489546.466785714,86400.0,14564245.885714287,9697457.480535714,34115999999.999992,12462840.733588148,290662217.4553316,290662217.4553316,368000000.0000002,658662217.4553318,688047539.9221175,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,679827288.4021174,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.000004,2821262.068244168,237900000.0,420546092.2155341,658446092.2155341,1353000000.0,862780.0,362879999.99999994,303312731.8602484,666192731.8602483,3800000000.0,214800.0,415122351.5807841,260000000.0,675122351.5807841,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,671277017.1246841
1982-03-01T00:00:00,673780085.5129033,41335540.007096775,86400.0,12029409.290322581,8009661.881774194,34115999999.999996,11217667.999999996,273919645.3529029,273919645.3529029,369000000.00000024,642919645.3529031,661150961.3599999,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,652930709.8399998,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.000004,2162266.1200000043,237900000.00000012,411042811.7199997,648942811.7199998,1353000000.0,641060.0,362880000.0,291496334.7693223,654376334.7693223,3800000000.0,159600.0,401673358.8910965,260000000.0,661673358.8910966,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,657828024.4349965
1982-04-01T00:00:00,719887516.4300001,32586999.401666664,86400.0,9628498.8,6411039.6408,34115999999.999996,18288759.999999996,312955984.26999986,312955984.26999986,369000000.0000001,681955984.27,691438759.6716666,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,683218508.1516665,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.000004,2804442.900000006,237900000.00000012,440688433.2516664,678588433.2516665,1353000000.0,831450.0,362880000.0,318550655.81066644,681430655.8106664,3800000000.0,207000.0,427081657.69146645,260000000.0,687081657.6914666,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,683236323.2353665
