Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,north_link,north_Ereservoir,north_irrigation,north_urban,north_others,east_abstraction,east_link,east_Ereservoir,east_irrigation,east_urban,east_others,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1942-07-01T00:00:00,206439744.5,7824477.089032258,11553622.871612903,3278908.602258065,2183228.503677419,5446999999.999989,5858859.401018373,0.0,0.0,200580885.09898162,200580885.09898162,208405362.18801388,0.0,30000000.0,0.0,0.0,0.0,219958985.0596268,0.0,1000000.0,0.0,0.0,0.0,7233999999.999998,2452844.7883726144,217506140.27125418,0.0,217506140.27125418,1299999999.9999971,860519.9999999988,219924528.87351224,0.0,219924528.87351224,3700000000.0,234320.0,0.0,221322490.49718967,221322490.49718967,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,-4.6566128730773926e-09,-3.725290298461914e-09,0.0,0.0,31616.3078,217477156.04108968
1942-08-01T00:00:00,185390469.3032258,6682887.824516129,9867952.16148387,2800516.6511612902,1864696.0070967742,5446999999.999989,6716804.13026191,0.0,0.0,178673665.1729639,178673665.1729639,185356552.99748,0.0,30000000.0,0.0,0.0,0.0,195224505.1589639,0.0,1000000.0,0.0,0.0,0.0,7233999999.999998,3151055.557340067,192073449.60162383,0.0,192073449.60162383,1299999999.9999971,1105469.9999999986,193768496.25278512,0.0,193768496.25278512,3700000000.0,301020.0,0.0,194781225.3798819,194781225.3798819,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,1.1175870895385742e-08,-1.30385160446167e-08,0.0,0.0,31616.3078,190935890.9237819
1942-09-01T00:00:00,175181209.29666668,6129197.424,9050372.916333335,2568488.338333333,1710202.2751333334,5446999999.999989,7303818.945007488,0.0,0.0,167877390.35165918,167877390.35165918,174006587.77565917,0.0,30000000.0,0.0,0.0,0.0,183056960.69199252,0.0,1000000.0,0.0,0.0,0.0,7233999999.999998,3588196.2126936023,179468764.47929892,0.0,179468764.47929892,1299999999.9999971,1258829.9999999984,180778422.81763226,0.0,180778422.81763226,3700000000.0,342780.0,2.9802322387695312e-08,181594898.21276557,181594898.2127656,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,4.6566128730773926e-09,-1.30385160446167e-08,0.0,0.0,31616.3078,177749563.75666562
1942-10-01T00:00:00,209466733.44516128,7988643.220645161,11796030.580999998,3347703.7095483867,2229035.0378387095,5446999999.999989,7010311.5376347,0.0,0.0,202456421.90752658,202456421.90752658,210445065.12817174,0.0,30000000.0,0.0,0.0,0.0,222241095.70917174,0.0,1000000.0,0.0,0.0,0.0,7233999999.999998,3891766.1122446684,218349329.59692708,0.0,218349329.59692708,1299999999.9999971,1365329.9999999981,220331703.30647546,0.0,220331703.30647546,3700000000.0,371780.0,0.0,221638011.46431416,221638011.46431416,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,1.862645149230957e-09,-1.862645149230957e-09,0.0,0.0,31616.3078,217792677.00821418
1942-11-01T00:00:00,324188507.65,14210479.583999999,20983194.154333334,5955013.123366667,3965085.9381666663,5446999999.999989,4221991.167593202,0.0,0.0,319966516.4824068,319966516.4824068,311072772.0664068,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,323749314.7007401,1825632.0,1000000.0,723168.0,606528.0,495936.0,7233999999.999998,3151055.557340067,236908000.0,81864627.14340007,318772627.1434001,1299999999.9999971,1105469.9999999986,309052800.0,8614544.02576673,317667344.02576673,3700000000.0,301020.0,61578372.20393342,259200000.0,320778372.2039334,0.0,18713376.0,852033.6,4811114.881,481947.84,2841441.73,0.0,2299968.0,148452.48,640854.72,68999.04,972276.4183,0.0,2090880.0000000075,1045.4400000219175,502856.64,2090.88,31616.3078,316933037.74783343
1942-12-01T00:00:00,674898353.5516129,33230925.24387097,49068784.215161294,13925680.323548386,9272274.986387096,5446999999.999989,3634976.3528476222,283620605.0387652,283620605.0387652,368000000.0,651620605.0387652,661747306.2826362,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,702509438.9777975,1825632.0,1000000.0,723168.0,606528.0,495936.0,7233999999.999998,3029627.5975196403,236908000.0,460746179.3802779,697654179.3802779,1299999999.9999971,1062869.9999999986,309052800.0,395509363.46282625,704562163.4628263,3700000000.0,289420.0,453791980.6892134,259200000.0,712991980.6892134,19382457.600000024,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090879.9999999963,1045.439999951137,502856.64,2090.88,31616.3078,709146646.2331133
1943-01-01T00:00:00,800053658.7774193,40018615.15354839,59091487.13612904,16770115.112580646,11166213.445806451,5446999999.999985,4380033.617717011,408030852.99970233,408030852.99970233,368000000.0,776030852.9997023,792945244.1532507,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,843730079.7693797,1825632.0,1000000.0,723168.0,606528.0,495936.0,7233999999.999998,2792843.075869809,236908000.0,602203604.6935099,839111604.6935099,1299999999.9999971,979799.9999999986,309052799.9999999,539894293.5650907,848947093.5650905,3700000000.0,266800.0,600093469.250897,259200000.0,859293469.250897,19382457.600000024,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0000000298,1045.4399999958405,502856.64,2090.88,31616.3078,855448134.794797
1943-02-01T00:00:00,1225757798.875,63106311.6,93182779.71107142,26445195.71142857,17608269.11285714,6650623202.733814,3928483.76022041,791200000.0,791200000.0,368000000.0,1159200000.0,1199202087.6,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,1284078215.7910714,1825632.0,1000000.0,723168.0,606528.0,495936.0,7233999999.999998,2173560.4807856334,236908000.0,1043171023.3102858,1280079023.3102858,1299999999.9999971,762539.999999999,309052799.9999999,990754052.7807144,1299806852.7807143,3700000000.0,207640.0,1057454444.1335714,259200000.0,1316654444.1335714,19382457.600000024,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0000000969,1045.4399999064335,502856.64,2090.88,31616.3078,1312809109.6774714
1943-03-01T00:00:00,1027445186.4387096,52350998.30709677,77301484.10096775,21938097.169999998,14607262.619677419,5446999999.999994,3398020.3641614905,675230948.8414454,675230948.8414454,368000000.0,1043230948.8414454,1072477723.1485422,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,1141472555.7295098,1825632.0,1000000.0,723168.0,606528.0,495936.0,7233999999.999998,1614991.8656116722,236908000.0,901123931.8638983,1138031931.8638983,1299999999.9999971,566579.9999999993,309052799.9999999,844395822.7928983,1153448622.7928982,3700000000.0,154280.0,908148567.6525755,259200000.0,1167348567.6525755,19382457.600000024,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0000000522,1045.4400000852474,502856.64,2090.88,31616.3078,1163503233.1964755
1943-04-01T00:00:00,666374893.58,32768662.752,48386207.419999994,13731965.594666665,9143291.972033333,5446999999.99999,4899315.9538381025,273832805.46616197,273832805.46616197,368000000.0,641832805.466162,651497244.218162,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,691576800.1181619,1825632.0,1000000.0,723168.0,606528.0,495936.0,7233999999.999998,2094632.3069023567,236908000.0,450748535.8112596,687656535.8112596,1299999999.9999971,734849.9999999991,309052800.0,385646025.1649263,694698825.1649263,3700000000.0,200100.0,443888979.3769597,259200000.0,703088979.3769597,19382457.600000024,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.000000026,1045.4400000181922,502856.64,2090.88,31616.3078,699243644.9208596
1943-05-01T00:00:00,397169905.5967742,18168562.683870967,26827699.65935484,7613678.945741935,5069491.989258064,5446999999.99999,5678239.458019734,3848893.978754461,3848893.978754461,368000000.0,371848893.97875446,366913232.66262543,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,385434280.80198026,1825632.0,1000000.0,723168.0,606528.0,495936.0,7233999999.999998,2173560.4807856334,236908000.0,144527088.32119465,381435088.32119465,1299999999.9999971,762539.999999999,309052800.0,73278601.0259366,382331401.0259366,3700000000.0,207640.0,127440215.25519466,259200000.0,386640215.25519466,19382457.599999994,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090879.9999999963,1045.440000014467,502856.64,2090.88,31616.3078,382794880.7990947
1943-06-01T00:00:00,306013588.90333337,13224778.56,19527708.022,5541947.364466666,3690050.2331999997,5446999999.99999,5260555.839835379,0.0,0.0,300753033.06349796,300753033.06349796,295042727.4675524,1626912.0,30000000.0,0.0,1626912.0,0.0,312795071.0095524,606528.0,1000000.0,0.0,606528.0,0.0,7233999999.999998,2015704.1330190792,236908000.0,73264838.87653333,310172838.8765333,1299999999.9999971,707159.999999999,309052800.0,0.0,309052800.0,3700000000.0,192560.0,52797252.47320002,259200000.0,311997252.4732,0.0,16635116.15594554,0.0,4811114.881,481947.84,2841441.73,0.0,2299968.0,148452.48,640854.72,68999.04,972276.4183,0.0,0.0,4.16184775531292e-09,502856.64,2090.88,31616.3078,308151918.01710004
1943-07-01T00:00:00,265984076.92258066,11053812.541935485,16322059.599677421,4632186.996967741,3084295.3900645166,5446999999.9999895,5858859.401018374,0.0,0.0,260125217.5215623,260125217.5215623,271179030.0634978,0.0,30000000.0,0.0,0.0,0.0,287501089.6631752,0.0,1000000.0,0.0,0.0,0.0,7233999999.999998,2452844.7883726144,236908000.0,48140244.87480259,285048244.8748026,1299999999.9999971,860519.9999999988,283367942.2707703,0.0,283367942.2707703,3700000000.0,234320.0,26464879.90083486,259200000.0,285664879.90083486,0.0,0.0,0.0,4811114.881,481947.84,2841441.73,0.0,0.0,0.0,640854.72,68999.04,972276.4183,0.0,1.1175870895385742e-08,-2.2351741790771484e-08,0.0,2090.88,31616.3078,281819545.4447349
1943-08-01T00:00:00,233830674.12903225,9310000.505806452,13747146.746774193,3901428.8619354838,2597727.3936129035,5446999999.9999895,6716804.130261911,0.0,0.0,227113869.99877036,227113869.99877036,236423870.5045768,0.0,30000000.0,0.0,0.0,0.0,250171017.251351,0.0,1000000.0,0.0,0.0,0.0,7233999999.999998,3151055.557340067,236908000.0,10111961.694010943,247019961.69401094,1299999999.9999971,1105469.9999999986,249815920.55594644,0.0,249815920.55594644,3700000000.0,301020.0,0.0,251561681.06955934,251561681.06955934,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,5.587935447692871e-09,-3.725290298461914e-09,0.0,0.0,31616.3078,247716346.61345935
1943-09-01T00:00:00,205233655.40333334,7759065.887999999,11457036.691000002,3251497.5244666664,2164977.1117,5446999999.9999895,7303818.94500749,0.0,0.0,197929836.45832583,197929836.45832583,205688902.34632584,0.0,30000000.0,0.0,0.0,0.0,217145939.03732586,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3588196.2126936023,213557742.82463223,0.0,213557742.82463223,1299999999.9999971,1258829.9999999984,215550410.3490989,0.0,215550410.3490989,3700000000.0,342780.0,0.0,216821660.5807989,216821660.5807989,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,-1.210719347000122e-08,-1.30385160446167e-08,0.0,0.0,31616.3078,212976326.1246989
1943-10-01T00:00:00,218624754.56129032,8485320.588387096,12529424.380645161,3555840.262935484,2367620.6807741937,5446999999.9999895,7010311.537634701,0.0,0.0,211614443.02365562,211614443.02365562,220099763.61204273,0.0,30000000.0,0.0,0.0,0.0,232629187.99268788,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3891766.1122446684,228737421.88044322,0.0,228737421.88044322,1299999999.9999971,1365329.9999999981,230927932.1433787,0.0,230927932.1433787,3700000000.0,371780.0,0.0,232372825.9441529,232372825.9441529,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,-5.587935447692871e-09,5.587935447692871e-09,0.0,0.0,31616.3078,228527491.4880529
