Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,east_abstraction,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1941-11-01T00:00:00,252224692.77666667,10307584.224000001,15220178.865666667,4319474.157266666,2876078.6728666667,5447000000.0,4221991.167593206,0.0,0.0,248002701.60907343,248002701.60907343,258310285.83307344,273530464.6987401,7233999999.999998,3151055.557340067,236908000.0,33471409.14140004,270379409.14140004,1299999999.9999971,1105469.9999999986,268637077.2976667,0.0,268637077.2976667,3700000000.0,301020.0,11509374.370533407,259200000.0,270709374.3705334,0.0,0.0,0.0,4373740.801,438134.4,2583128.845,0.0,0.0,0.0,582595.2,62726.4,883887.653,0.0,-5.587935447692871e-09,-2.0489096641540527e-08,0.0,1900.8,28742.098,267213615.77453342
1941-12-01T00:00:00,329274032.0516129,14486288.609032258,21390453.759354837,6070593.062322581,4042043.684741935,5447000000.0,3634976.352847627,0.0,0.0,325639055.6987653,325639055.6987653,319121504.30779755,339601474.8671524,7233999999.999998,3029627.5975196403,236908000.0,99663847.26963276,336571847.26963276,1299999999.9999971,1062869.9999999986,309052800.0,27113291.93095535,336166091.93095535,3700000000.0,289420.0,80215954.0156973,259200000.0,339415954.0156973,0.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,0.0,2090880.0,134956.8,582595.2,62726.4,883887.653,0.0,1900799.999999985,950.3999999955413,457142.4,1900.8,28742.098,335920195.4196973
1942-01-01T00:00:00,608257400.1290323,29616710.678709675,43732034.98870968,12411115.313709678,8263817.01983871,5447000000.0,4380033.6177170165,218020300.9113152,218020300.9113152,368000000.0,586020300.9113152,594633171.590025,637454723.3787346,7233999999.999998,2792843.075869809,236908000.0,397753880.3028648,634661880.3028648,1299999999.9999971,979799.9999999986,309052800.0,331626917.2155745,640679717.2155745,3700000000.0,266800.0,388973972.6354133,259200000.0,648173972.6354133,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900799.9999999292,950.4000000402448,457142.4,1900.8,28742.098,644678214.0394132
1942-02-01T00:00:00,583726636.9607142,28286305.919999998,41767559.32,11853598.746214285,7892600.188571429,5447000000.0,3928483.760220417,193941087.6004938,193941087.6004938,368000000.0,561941087.6004938,569223553.5204937,610080629.6404938,7233999999.999998,2173560.4807856334,236908000.0,370999069.15970814,607907069.1597081,1299999999.9999971,762539.999999999,309052799.99999994,304531849.50492245,613584649.5049224,3700000000.0,207640.0,361566848.09349394,259200000.0,620766848.0934939,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.000000041,950.3999999955413,457142.4,1900.8,28742.098,617271089.4974939
1942-03-01T00:00:00,687909341.0,33936564.91354839,50110731.75064516,14221384.171935484,9469166.436516128,5446999999.999996,3005064.3016398703,299047211.0983602,299047211.0983602,368000000.0,667047211.0983602,679979936.0119085,729180184.5625536,7233999999.999994,1614991.8656116722,236908000.0,490657192.6969421,727565192.6969421,1299999999.9999971,566579.9999999993,309052799.9999999,426753718.4678776,735806518.4678775,3700000000.0,154280.0,485418643.30439377,259200000.0,744618643.3043938,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.0000000373,950.4000000476954,457142.4,1900.8,28742.098,741122884.7083937
1942-04-01T00:00:00,454950278.73333335,21302231.328,31454874.779666666,8926867.412433334,5943865.398133334,5446999999.999998,4899315.953838103,64193897.179495215,64193897.179495215,368000000.0,432193897.1794952,432492288.5074952,463036680.0871619,7233999999.999994,2094632.306902356,236908000.0,224034047.78025955,460942047.78025955,1299999999.9999971,734849.9999999991,309052800.0,154667786.7916929,463720586.7916929,3700000000.0,200100.0,209761590.5898263,259200000.0,468961590.5898263,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900799.9999999925,950.399999991816,457142.4,1900.8,28742.098,465465831.99382627
1942-05-01T00:00:00,325279259.93225807,14269635.592258064,21070543.91548387,5979802.913451613,3981591.9719354836,5447000000.0,5678239.458019739,0.0,0.0,319601020.4742383,319601020.4742383,312866816.0664963,333026876.78198016,7233999999.99999,2173560.480785633,236908000.0,93945316.30119461,330853316.3011946,1299999999.9999971,762539.999999999,309052800.0,21604300.813646257,330657100.81364626,3700000000.0,207640.0,74728291.1855818,259200000.0,333928291.1855818,0.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,0.0,2090880.0,134956.8,582595.2,62726.4,883887.653,0.0,1900800.0000000298,950.4000000253436,457142.4,1900.8,28742.098,330432532.5895818
1942-06-01T00:00:00,237276429.04333335,9496878.048,14023090.126333334,3979741.3642,2649870.9900333337,5447000000.0,5260555.839835386,0.0,0.0,232015873.20349798,232015873.20349798,241512751.25149798,255535841.3778313,7233999999.99999,2015704.1330190776,236908000.0,16612137.24481222,253520137.24481222,1299999999.9999971,707159.999999999,256792718.60901222,0.0,256792718.60901222,3700000000.0,192560.0,-2.9802322387695312e-08,258749168.79904556,258749168.79904553,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,-7.450580596923828e-09,7.450580596923828e-09,0.0,0.0,28742.098,255253410.20304555
1942-07-01T00:00:00,206439744.5,7824477.089032258,11553622.871612903,3278908.602258065,2183228.503677419,5447000000.0,5858859.40101838,0.0,0.0,200580885.09898162,200580885.09898162,208405362.18801388,219958985.0596268,7233999999.99999,2452844.7883726126,217506140.27125418,0.0,217506140.27125418,1299999999.9999971,860519.9999999988,219924528.87351224,0.0,219924528.87351224,3700000000.0,234320.0,0.0,221372576.57718965,221372576.57718965,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,-4.6566128730773926e-09,-3.725290298461914e-09,0.0,0.0,28742.098,217876817.98118967
1942-08-01T00:00:00,185390469.3032258,6682887.824516129,9867952.16148387,2800516.6511612902,1864696.0070967742,5447000000.0,6716804.130261919,0.0,0.0,178673665.17296386,178673665.17296386,185356552.99747998,195224505.15896386,7233999999.99999,3151055.5573400646,192073449.6016238,0.0,192073449.6016238,1299999999.9999971,1105469.9999999986,193768496.2527851,0.0,193768496.2527851,3700000000.0,301020.0,-2.9802322387695312e-08,194831311.45988187,194831311.45988184,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,1.1175870895385742e-08,-1.30385160446167e-08,0.0,0.0,28742.098,191335552.86388186
1942-09-01T00:00:00,175181209.29666668,6129197.424,9050372.916333335,2568488.338333333,1710202.2751333334,5447000000.0,7303818.945007498,0.0,0.0,167877390.35165918,167877390.35165918,174006587.77565917,183056960.69199252,7233999999.99999,3588196.2126935995,179468764.47929892,0.0,179468764.47929892,1299999999.9999971,1258829.9999999984,180778422.81763226,0.0,180778422.81763226,3700000000.0,342780.0,0.0,181644984.2927656,181644984.2927656,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,4.6566128730773926e-09,-1.30385160446167e-08,0.0,0.0,28742.098,178149225.6967656
1942-10-01T00:00:00,209466733.44516128,7988643.220645161,11796030.580999998,3347703.7095483867,2229035.0378387095,5447000000.0,7010311.537634709,0.0,0.0,202456421.90752658,202456421.90752658,210445065.12817174,222241095.70917174,7233999999.99999,3891766.1122446647,218349329.59692708,0.0,218349329.59692708,1299999999.9999971,1365329.9999999981,220331703.30647546,0.0,220331703.30647546,3700000000.0,371780.0,-2.9802322387695312e-08,221688097.54431418,221688097.54431415,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,1.862645149230957e-09,-1.862645149230957e-09,0.0,0.0,28742.098,218192338.94831416
1942-11-01T00:00:00,324188507.65,14210479.583999999,20983194.154333334,5955013.123366667,3965085.9381666663,5447000000.0,4221991.167593206,0.0,0.0,319966516.4824068,319966516.4824068,313173156.0664068,333245867.02074015,7233999999.99999,3151055.5573400646,236908000.0,93186811.46340007,330094811.46340007,1299999999.9999971,1105469.9999999986,309052800.0,20478076.185766757,329530876.18576676,3700000000.0,301020.0,73492180.52393347,259200000.0,332692180.5239335,0.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,0.0,2090880.0,134956.8,582595.2,62726.4,883887.653,0.0,1900800.0000000075,950.3999999694643,457142.4,1900.8,28742.098,329196421.92793345
1942-12-01T00:00:00,674898353.5516129,33230925.24387097,49068784.215161294,13925680.323548386,9272274.986387096,5446999999.999996,3634976.352847627,285406311.59876525,285406311.59876525,368000000.0,653406311.5987653,665633396.8426362,713791697.8577975,7233999999.99999,3029627.597519638,236908000.0,473854070.26027787,710762070.2602779,1299999999.9999971,1062869.9999999986,309052800.0,409158602.1828263,718211402.1828263,3700000000.0,289420.0,467491495.5692135,259200000.0,726691495.5692135,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900799.9999999963,950.400000017893,457142.4,1900.8,28742.098,723195736.9732134
1943-01-01T00:00:00,800053658.7774193,40018615.15354839,59091487.13612904,16770115.112580646,11166213.445806451,5446999999.999996,4380033.617717015,409816559.5597023,409816559.5597023,368000000.0,777816559.5597023,796831334.7132506,855012338.6493797,7233999999.99999,2792843.0758698066,236908000.0,615311495.5735099,852219495.5735099,1299999999.9999971,979799.9999999986,309052799.9999999,553543532.2850907,862596332.2850906,3700000000.0,266800.0,613792984.1308972,259200000.0,872992984.1308972,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.0000000298,950.3999999433872,457142.4,1900.8,28742.098,869497225.5348971
1943-02-01T00:00:00,1225757798.875,63106311.6,93182779.71107142,26445195.71142857,17608269.11285714,6700622986.413817,3928483.7602204145,791200000.0,791200000.0,368000000.0,1159200000.0,1201302471.6,1293574768.1110713,7233999999.99999,2173560.480785632,236908000.0,1054493207.6302857,1291401207.6302857,1299999999.9999971,762539.999999999,309052799.99999976,1002617584.9407144,1311670384.9407141,3700000000.0,207640.0,1069368252.4535711,259200000.0,1328568252.453571,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.0000000969,950.3999999731896,457142.4,1900.8,28742.098,1325072493.857571
1943-03-01T00:00:00,1027445186.4387096,52350998.30709677,77301484.10096775,21938097.169999998,14607262.619677419,5446999999.999998,3414344.1755313617,678613227.8378175,678613227.8378175,368000000.0,1046613227.8378175,1077960386.1449144,1154351387.0458822,7233999999.99999,1614991.8656116708,236908000.0,915828395.1802704,1152736395.1802704,1299999999.9999971,566579.9999999993,309052799.99999976,859641633.9492705,1168694433.9492702,3700000000.0,154280.0,923444654.9689474,259200000.0,1182644654.9689474,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900799.999999933,950.3999999135849,457142.4,1900.8,28742.098,1179148896.3729472
1943-04-01T00:00:00,666374893.58,32768662.752,48386207.419999994,13731965.594666665,9143291.972033333,5446999999.999998,4899315.953838104,275618512.0261619,275618512.0261619,368000000.0,643618512.0261619,655383334.7781619,702859058.9981619,7233999999.999994,2094632.306902355,236908000.0,463856426.6912595,700764426.6912595,1299999999.9999971,734849.9999999991,309052800.0,399295263.8849262,708348063.8849262,3700000000.0,200100.0,457588494.2569597,259200000.0,716788494.2569597,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.000000026,950.399999965739,457142.4,1900.8,28742.098,713292735.6609596
1943-05-01T00:00:00,397169905.5967742,18168562.683870967,26827699.65935484,7613678.945741935,5069491.989258064,5447000000.0,5678239.458019739,5634600.538754463,5634600.538754463,368000000.0,373634600.53875446,370799323.22262543,396716539.68198025,7233999999.999994,2173560.480785633,236908000.0,157634979.20119464,394542979.20119464,1299999999.9999971,762539.999999999,309052800.0,86927839.74593663,395980639.74593663,3700000000.0,207640.0,141139730.13519472,259200000.0,400339730.1351947,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900799.9999999963,950.4000000216183,457142.4,1900.8,28742.098,396843971.5391947
1943-06-01T00:00:00,306013588.90333337,13224778.56,19527708.022,5541947.364466666,3690050.2331999997,5447000000.0,5260555.839835386,0.0,0.0,300753033.06349796,300753033.06349796,293029019.9475524,311647195.1695524,7233999999.999994,2015704.1330190785,236908000.0,72723491.0365333,309631491.0365333,1299999999.9999971,707159.999999999,309052800.0,0.0,309052800.0,3700000000.0,192560.0,52847528.63320005,259200000.0,312047528.63320005,0.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,0.0,2090880.0,134956.8,582595.2,62726.4,883887.653,0.0,1845751.67594558,-2.9685907065868378e-09,457142.4,1900.8,28742.098,308551770.03720003
1943-07-01T00:00:00,265984076.92258066,11053812.541935485,16322059.599677421,4632186.996967741,3084295.3900645166,5447000000.0,5858859.40101838,0.0,0.0,260125217.5215623,260125217.5215623,271179030.0634978,287501089.6631752,7233999999.999994,2452844.7883726135,236908000.0,48140244.87480259,285048244.8748026,1299999999.9999971,860519.9999999988,283863575.87077034,0.0,283863575.87077034,3700000000.0,234320.0,27010789.66083491,259200000.0,286210789.6608349,0.0,0.0,0.0,4373740.801,438134.4,2583128.845,0.0,0.0,0.0,582595.2,62726.4,883887.653,0.0,1.1175870895385742e-08,-2.2351741790771484e-08,0.0,1900.8,28742.098,282715031.0648349
1943-08-01T00:00:00,233830674.12903225,9310000.505806452,13747146.746774193,3901428.8619354838,2597727.3936129035,5447000000.0,6716804.130261919,0.0,0.0,227113869.99877033,227113869.99877033,236423870.50457677,250171017.25135097,7233999999.999994,3151055.557340066,236908000.0,10111961.694010913,247019961.6940109,1299999999.9999971,1105469.9999999986,249815920.5559464,0.0,249815920.5559464,3700000000.0,301020.0,0.0,251611767.1495593,251611767.1495593,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,5.587935447692871e-09,-3.725290298461914e-09,0.0,0.0,28742.098,248116008.5535593
1943-09-01T00:00:00,205233655.40333334,7759065.887999999,11457036.691000002,3251497.5244666664,2164977.1117,5447000000.0,7303818.945007498,0.0,0.0,197929836.45832583,197929836.45832583,205688902.34632584,217145939.03732586,7233999999.999995,3588196.212693601,213557742.82463223,0.0,213557742.82463223,1299999999.9999971,1258829.9999999984,215550410.3490989,0.0,215550410.3490989,3700000000.0,342780.0,-2.9802322387695312e-08,216871746.6607989,216871746.66079888,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,-1.210719347000122e-08,-1.30385160446167e-08,0.0,0.0,28742.098,213375988.0647989
1943-10-01T00:00:00,218624754.56129032,8485320.588387096,12529424.380645161,3555840.262935484,2367620.6807741937,5447000000.0,7010311.537634709,0.0,0.0,211614443.02365562,211614443.02365562,220099763.61204273,232629187.99268788,7233999999.999995,3891766.1122446675,228737421.88044322,0.0,228737421.88044322,1299999999.9999971,1365329.9999999981,230927932.1433787,0.0,230927932.1433787,3700000000.0,371780.0,-2.9802322387695312e-08,232422912.0241529,232422912.02415287,0.0,0.0,0.0,0.0,438134.4,2583128.845,0.0,0.0,0.0,0.0,62726.4,883887.653,0.0,-5.587935447692871e-09,5.587935447692871e-09,0.0,0.0,28742.098,228927153.4281529
1943-11-01T00:00:00,316978446.8066667,13819448.16,20405797.153,5791148.3328,3855978.206033333,5447000000.0,4221991.167593206,0.0,0.0,312756455.6390735,312756455.6390735,305572063.7990735,325067377.7520735,7233999999.999995,3151055.5573400664,236908000.0,85008322.19473344,321916322.19473344,1299999999.9999971,1105469.9999999986,309052800.0,12135722.126533449,321188522.12653345,3700000000.0,301020.0,65040718.73256683,259200000.0,324240718.73256683,0.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,0.0,2090880.0,134956.8,582595.2,62726.4,883887.653,0.0,1900799.999999974,950.399999991816,457142.4,1900.8,28742.098,320744960.1365668
1943-12-01T00:00:00,672275234.132258,33088662.627096776,48858719.23483871,13866064.057096774,9232580.091129031,5447000000.0,3634976.352847627,282783192.17941046,282783192.17941046,368000000.0,650783192.1794105,662868014.8065072,710816250.8413459,7233999999.999995,3029627.59751964,236908000.0,470878623.24382627,707786623.2438263,1299999999.9999971,1062869.9999999986,309052799.9999999,406123538.8999231,715176338.899923,3700000000.0,289420.0,464416737.3910521,259200000.0,723616737.3910521,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.0000000037,950.4000000327942,457142.4,1900.8,28742.098,720120978.795052
1944-01-01T00:00:00,817887949.832258,40985842.52903226,60519695.078064516,17175439.342903227,11436094.532129033,5447000000.0,4380033.6177170165,427650850.61454093,427650850.61454093,368000000.0,795650850.6145409,815632853.1435732,875242065.0216377,7233999999.999995,2792843.075869808,236908000.0,635541221.9457679,872449221.9457679,1299999999.9999971,979799.9999999986,309052800.0,574178582.8876711,883231382.8876711,3700000000.0,266800.0,634697915.8198003,259200000.0,893897915.8198003,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.0000000298,950.4000000029919,457142.4,1900.8,28742.098,890402157.2238002
1944-02-01T00:00:00,637130077.3896551,31182595.398620687,46044220.3662069,13067311.608965518,8700738.761206897,5447000000.0,3928483.760220417,247344528.02943468,247344528.02943468,368000000.0,615344528.0294347,625523283.4280553,670657020.5942621,7233999999.999991,2173560.480785633,236908000.0,431575460.11347663,668483460.1134766,1299999999.9999971,762539.999999999,309052799.99999994,366321953.3214422,675374753.3214421,3700000000.0,207640.0,424165090.4826491,259200000.0,683365090.4826491,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900800.000000082,950.4000000625965,457142.4,1900.8,28742.098,679869331.886649
1944-03-01T00:00:00,623362523.1774193,30435923.98451613,44941685.35483871,12754413.08551613,8492398.408387097,5447000000.0,3005064.3016398703,234500393.2757795,234500393.2757795,368000000.0,602500393.2757795,611932477.2602956,655963679.4151343,7233999999.999991,1614991.8656116712,236908000.0,417440687.54952264,654348687.5495226,1299999999.9999971,566579.9999999993,309052799.9999999,352070242.23403883,661123042.2340387,3700000000.0,154280.0,409758399.0424259,259200000.0,668958399.0424259,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900799.999999985,950.4000000253436,457142.4,1900.8,28742.098,665462640.4464258
1944-04-01T00:00:00,499270310.55333334,23705889.984,35004117.15133333,9934139.4588,6614547.4169,5447000000.0,4899315.953838105,108513928.99949527,108513928.99949527,368000000.0,476513928.99949527,479215978.9834953,513309612.93482864,7233999999.999993,2094632.3069023555,236908000.0,274306980.62792623,511214980.62792623,1299999999.9999971,734849.9999999991,309052800.0,205947991.68572628,515000791.6857263,3700000000.0,200100.0,261712477.5026263,259200000.0,520912477.5026263,17620416.0,17012160.0,774576.0,4373740.801,438134.4,2583128.845,235699.2,2090880.0,134956.8,582595.2,62726.4,883887.653,950.4,1900799.999999974,950.3999999880907,457142.4,1900.8,28742.098,517416718.9066263
